abcdsat_r18,CaDiCaL,Candy,cms55-main-all4fixed,COMiniSatPS_Pulsar_drup,expGlucose,expMC_LRB_VSIDS_Switch,expMC_LRB_VSIDS_Switch_2500,expMC_VSIDS_LRB_Switch_2500,GHackCOMSPS_drup,glu_mix,glucose4.2.1,Glucose_Hack_Kiel_fastBVE,glucose-3.0_PADC_10,glucose-3.0_PADC_3,glucose3.0,gluHack,inIDGlucose,Lingeling,Maple_CM,Maple_CM_Dist,Maple_CM_ordUIP,Maple_CM_ordUIP+,Maple_LCM_M1,Maple_LCM_Scavel_200_fix2,Maple_LCM_Scavel_fix2,Maple_LCM+BCrestart,Maple_LCM+BCrestart_M1,MapleCOMSPS_CHB_VSIDS_drup,MapleCOMSPS_LRB_VSIDS_drup,MapleCOMSPS_LRB_VSIDS_2_fix,MapleLCMDistChronoBT,Minisat-v2.2.0-106-ge2dd095,Riss7.1-fix,smallsat,Sparrow2Riss-2018-fixfix,YalSAT
5000,5000,5000,185.38,562.8,5000,5000,249.79,2590.01,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,293.11,270.43,299.93,290.93,101.51,114.58,131.56,284.51,106.58,5000,233.04,67.41,100.92,5000,5000,271.04,5000,5000
51.09,38.48,44.13,0.05,7.23,5000,18.42,8.22,1146.13,0.14,21.88,246.75,221.98,211.54,211.4,223.71,117.57,85.54,5000,11.08,11.92,24.22,23.44,10.38,15.15,15.14,9.66,10.83,62.82,13.97,8.31,7.78,105.81,253.85,4.67,5000,5000
1.44,1.36,5000,30.6,424.58,5000,448.16,26.19,2489.2,297.25,5000,5000,5000,5000,5000,5000,5000,5000,8.42,122.54,0.58,5000,5000,84.32,57.64,117.74,0.38,84.89,0.47,0.41,76.67,52.95,5000,1.48,276.56,418.42,5000
104.76,5000,5000,218.84,5000,5000,592.97,5000,5000,615.76,5000,5000,5000,5000,5000,5000,5000,5000,5000,265.74,140.92,5000,5000,279.6,382.16,263.6,141.1,5000,5000,111.24,211.87,5000,5000,5000,5000,5000,5000
0.71,0.93,5000,4.67,493.9,5000,5000,275.18,2656.08,5000,5000,5000,5000,5000,5000,5000,5000,5000,4.79,5000,5000,5000,5000,141.58,81.09,55.4,5000,107.95,5000,537.02,523.38,192.14,5000,5000,543.32,5000,5000
168.96,5000,5000,222.7,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,184.63,5000,5000,5000,5000,262.49,182.94,5000,5000,5000,5000,5000,5000,5000,526.81,5000,5000
1.86,1.24,5000,0.39,5000,110.31,351.67,68.01,2490.11,5000,5000,5000,5000,5000,5000,5000,5000,5000,12.65,0.77,0.56,0.76,0.77,0.71,362.75,205.18,220.09,0.71,537.21,265.75,159.21,229.98,5000,1.37,5000,404.47,5000
116.09,5000,5000,239.48,248.65,5000,5000,5000,2612.85,289.5,5000,5000,5000,5000,5000,5000,5000,5000,5000,66.21,78.52,280.62,280.88,152.33,168.04,159.07,157.32,171.8,5000,118.26,445.46,178.95,5000,5000,316.48,5000,5000
0.55,1.04,311.69,34.06,50.49,5000,37.99,20.1,2489.38,153.83,116.88,358.29,566.84,5000,5000,567.91,156.56,78.61,4.93,15.04,0.57,32.42,31.88,20.93,35.04,33.91,18.41,20.67,102.04,34.15,26.46,23.07,553.77,1.63,49.08,397.29,5000
71.53,596.06,102.76,33.13,17.29,5000,34.06,11.21,1917.1,30.34,27.61,47.91,275.86,97.29,97.81,280.49,20.47,96.69,474.13,9.36,11.02,48.92,48.85,17.78,21.73,16.49,9.97,18.1,11.93,6.17,22.67,12.37,5000,359.23,26.22,5000,5000
9.74,24.72,97.92,45.51,8.19,583.82,15.75,8.46,2491.18,2.7,137.77,362.91,332.9,425.71,437.1,340,210.93,282.23,324.9,11.92,8.2,11.9,11.78,11.13,22.73,15.02,10.56,11.17,87.91,14.07,14.35,10.71,71.96,248.07,17.17,5000,5000
95,5000,601.46,120.05,50.9,5000,93.81,72.74,2491.68,44.29,269.68,289.91,318.27,5000,5000,321.83,440.36,286.06,500.35,49.5,31.81,108.41,107.29,31.83,35.24,57.45,72.57,32.19,279.69,39.34,109.57,33.07,248.69,156.15,45.39,5000,5000
613.78,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,257.78,420.85,5000,131.73,254.49,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,350.48,5000,96.69,133.16,5000,2610.99,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,1.35,5000,5000,280.12,123.22,135.71,5000,5000,2.85,90.55,172.35,9.55,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,223.08,5000,5000,5000,5000,325.71,514.25,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
142.66,1.64,5000,187.45,147.52,5000,53.35,158.99,2526.55,115.24,517.5,520.12,5000,5000,5000,5000,425.8,5000,61.85,110.93,144.11,146.49,144.69,89.22,98.31,97.94,134.61,89.51,422.6,126.83,118.32,85.77,3.09,8.13,171.82,5000,5000
5000,5000,5000,311.48,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,109.1,249.5,250.95,256,5000,334.21,5000,5000,5000,5000,5000,5000,5000,5000,579.09,5000,5000
425.55,5000,5000,5000,5000,5000,5000,294.82,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,304.28,5000,288.59,291.2,188.95,320.47,124.48,294.31,5000,5000,5000,166.49,121.45,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,227.12,5000,5000,5000,5000,5000,5000,178.47,179.42,5000,5000,66.74,5000,5000,273.03,5000,5000,5000,5000,5000,5000,5000,413.38,5000,5000,5000,5000,5000,604.31,2.62,5.95
5000,5000,5000,179.15,40.08,5000,356.99,5000,3477.23,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,307.32,5000,5000,5000,5000,5000,5000,5000,544.36,5000,5000,7.07,8.55
5000,5000,5000,457.64,222.06,5000,5000,252.11,5000,211.56,5000,5000,5000,223.75,223.5,5000,26.15,5000,5000,5000,232.84,5000,5000,232.05,580.08,111.16,5000,285.3,5000,5000,116.14,5000,299.63,5000,5000,1.98,5.45
5000,5000,5000,5000,37.44,382.33,39.86,5000,5000,57.61,5000,5000,415.7,166.42,166.16,424.11,5000,253.82,5000,5000,5000,5000,5000,5000,221.25,243.05,5000,5000,50.26,5000,237.18,5000,103.39,5000,5000,1.96,40.59
5000,5000,5000,84.38,219.47,5000,163.17,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,199.93,5000,1927.13,1935.65,5000,5000,5000,5000,5000,5000,354.55,192.93,225.16,81.7,5000,308.71,1.95,1.73
5000,5000,5000,5000,49.19,5000,207.47,5000,5000,43.77,5000,5000,5000,5000,5000,5000,5000,423.1,267.37,50.86,157.18,5000,5000,176.27,346.15,589.54,5000,5000,133.88,490.89,124.86,192.78,88.04,5000,5000,1.81,24.62
5000,5000,46.88,5000,42.95,5000,123.96,5000,2647.52,38.02,5000,5000,370.63,388.52,388.57,375.56,5000,351.16,5000,5000,5000,5000,5000,34.64,5000,5000,5000,35.37,148.02,199.24,42.66,139.12,114.77,5000,5000,1.82,9.09
413.25,5000,92.43,47.15,46.16,5000,184.09,603.42,5000,144.86,158.28,379.61,47.82,5000,5000,47.61,5000,292.62,5000,91.22,5000,251.64,246.98,5000,82.08,18.1,241.46,5000,5000,17.85,50.49,5000,138.72,144.08,315.31,1.83,2.99
409.38,5000,522.25,466.55,61.68,5000,69.29,5000,176.87,1.97,5000,340.04,5000,126.39,126.34,5000,94.01,287.37,605.02,175.22,73.66,262.44,256.85,16.97,200.48,5000,5000,17.03,96.55,17.53,81.2,50.06,189.37,65.69,5000,1.79,16.8
135.29,5000,29.13,562.43,26.07,5000,80.27,5000,5000,3.33,201.24,384.94,24.47,61.65,61.52,24.46,78.88,99.35,5000,35.12,258.22,302.04,297.42,5000,438.98,542.86,37.63,287,96.19,129.87,75.3,34.15,148.06,5000,157.86,1.65,8.28
137.34,5000,16.77,234,21.63,5000,45.47,5000,2559.81,33.01,24.37,245.18,262.7,26.02,26.52,264.39,149.18,96.13,5000,35.45,5000,20.32,19.92,270.83,5000,41.63,252.75,73.56,166.66,77.75,0.46,93.76,70.63,251.58,5000,1.93,3.02
389.02,5000,145.28,335.24,77.65,5000,48.14,132.04,5000,262.01,108.02,35.03,44.65,231.76,231.29,44.44,28.15,128.35,5000,419.19,296.72,5000,5000,3.42,147.92,5000,5000,3.42,16.71,69.82,216.74,173.15,10.84,309.66,483.64,1.68,2.27
5000,5000,5000,5000,526.04,335.54,5000,5000,5000,304.76,5000,5000,5000,5000,5000,5000,20,319.58,5000,5000,5000,5000,5000,5000,5000,175.35,5000,5000,5000,5000,226.46,5000,5000,5000,5000,2.75,2.48
5000,5000,5000,5000,5000,5000,562.36,5000,5000,188.8,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,596.38,5000,5000,5000,5000,2.28,5.54
5000,5000,5000,91.89,111.74,5000,242.86,107.29,5000,157.14,5000,5000,5000,23.65,23.69,5000,429.02,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,485.7,5000,288.4,5000,5000,6.13,1.07
5000,5000,5000,43.5,302.49,5000,542.82,5000,852,446.36,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,589.13,5000,193.08,5000,5000,209.18,5000,5000,5000,5000,2.35,29.29
5000,5000,5000,5000,5000,5000,5000,168.15,2087.21,5000,5000,5000,5000,5000,5000,5000,535.54,5000,5000,176.26,5000,5000,5000,5000,341.22,5000,5000,5000,5000,147.14,536.13,5000,201.02,5000,5000,2.44,8.24
5000,5000,5000,5000,385.72,5000,369.04,5000,5000,5000,5000,5000,5000,86.98,85.67,5000,5000,5000,5000,5000,5000,5000,5000,5000,112.21,5000,5000,5000,5000,5000,5000,52.35,346.83,5000,5000,2.09,1.2
5000,5000,5000,5000,588.57,5000,5000,5000,4379.42,5000,5000,227.42,5000,5000,5000,5000,5000,5000,5000,5000,5000,109.68,106.85,5000,49.9,122.75,5000,5000,5000,5000,230.55,5000,95.7,5000,5000,2.19,10.06
5000,5000,5000,5000,108.92,5000,491.17,5000,5000,5000,349.91,5000,5000,5000,5000,5000,5000,5000,5000,619.66,5000,82.09,80.09,5000,384.48,5000,5000,5000,89.87,5000,109.79,5000,98.4,5000,5000,2.15,28.01
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,1941.08,819.79,3334.16,707.41,1137.2,1180.86,2675.81,245.41,3878.84,357.92,1155.18,1260.69,635.23,653.88,620.62,3405.01,1555.38,900.17,2815.97,2993.22,2757.57,2711.73,2557.34,5000,5000,2767.83,2744.42,1059.41,1424.35,871.59,2975.64,3204.68,737.06,5000,1938.11,5000
5000,5000,595.51,5000,5000,5000,5000,5000,5000,5000,445.98,5000,5000,5000,5000,5000,5000,5000,289.49,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
291.1,130.5,279.5,230.99,452.14,5000,293.48,84.07,594.58,326.03,315.18,578.61,333.51,476.19,476.67,5000,214.79,5000,310.13,260.7,5000,260.05,259.31,249.48,574.65,401.75,247.2,249.62,281,307.95,212.53,195.62,449.19,290.08,109.62,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
2097.09,5000,1061.48,964.63,2109.13,5000,2522.51,4368.63,2803.05,1719.02,205.36,2691.25,1372.4,3236.63,3140.25,2966.39,2997.82,3212.42,860.04,1313.49,2497.67,1324,1336.48,1252.28,555.39,552.24,126.86,1598.3,623.2,1047.6,925.19,591.85,1155.16,809.37,515.48,3086.13,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,364.47,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
138.77,98.69,222.8,99.6,173.04,405.98,223.77,161.59,234.38,292.75,317.12,298.74,365,439.28,453.62,335.53,461.82,301.83,151.03,142.53,138.68,139.59,138.71,150.95,214.8,188.24,163.83,150.13,223.24,220.58,207.01,184,476.6,486.1,117.57,5000,5000
174.85,88.85,229.68,95.99,225.22,331.65,215.69,163.44,203.2,292.31,273.95,274.12,310.48,427.55,434.94,316.04,314.88,352.24,142.68,126.07,131.53,125.69,127.18,146.08,159.69,162.66,146.19,146.9,240.13,206.36,179.91,165.67,5000,5000,136.24,5000,5000
191.37,100.5,246.07,93.99,185.25,384.19,217.09,185.89,269.31,280.8,324.86,373.11,321.72,490.13,503.46,372.31,482.74,5000,148.77,148.57,133.79,146.46,145.17,147.86,170.2,165.85,156.73,150.61,225.95,219.96,204.76,164.53,5000,5000,108.85,5000,5000
127.91,93.5,281.76,100.1,193.74,324.66,241.05,163.14,234.57,303.02,265.18,330.6,294.14,339.45,339.36,290.92,555.01,300,152,141.62,145.3,137.3,136.85,156.87,178.97,179.45,158.24,164.71,219.86,211.18,202.02,164.05,622.19,5000,115.46,5000,5000
126.09,100.48,272.09,97.36,191.92,395.67,251.43,186.26,228.78,295.12,276.21,266.03,281.57,438.29,437.99,374.59,463.33,365.52,143.76,140.66,146.41,145,139.64,156.31,156.99,174.42,162.48,157.86,218.03,224.48,196.58,172.58,5000,5000,123.85,5000,5000
295.58,116.53,254.95,97.61,226.88,356.83,237.38,169.64,254.02,304.84,295.97,343.39,312.68,447.71,447.61,369.65,569.4,5000,155.67,143.02,148.05,143.01,142.14,161.96,183.42,172.87,160.34,161.4,226.16,228.32,198.72,175.63,5000,5000,121.63,5000,5000
266.4,108.41,286.4,102.53,256.95,344.84,237.15,175.5,245.97,377.17,264.96,313.08,343.54,368.61,369.87,314.45,345.8,334.22,146.23,140.14,136.18,139.96,139.34,153.33,165.46,165.42,164.98,153.75,223.37,227.77,186.61,163.38,5000,375.91,117.18,5000,5000
272.93,5000,5000,5000,5000,5000,5000,5000,5000,5000,292.68,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,482.57,5000,5000,5000,5000,5000,5000,5000,5000,5000,305.88,5000,5000
5000,172.28,389.54,353.15,217.82,523.83,5000,133.88,2617.33,177.94,117.85,128.55,259.27,291.78,292.25,271.52,5000,285.29,503.12,271.19,221.13,268.68,260.11,194.92,189.25,170.09,211.38,205.7,458.32,5000,488.44,234.15,369.18,556.94,566.6,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,301.03,5000,5000,592.5,5000,5000,5000,5000,555.09,284.24,394.36,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,477.87,458.6,5000,5000,5000,5000,5000,5000,5000,5000,355.49,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
239.6,5000,547.64,5000,183.12,5000,281.1,252.67,1289.85,225.95,498.51,303.85,341.65,301.05,306.99,343.3,304.05,247.39,5000,5000,285.74,257.67,248.17,228.37,326.74,236.34,293.64,5000,611.17,559.74,307.54,542.8,5000,324.31,256.84,5000,5000
185.45,459.09,366.95,5000,88.4,514.84,386.67,217.14,744.16,159.46,347.24,199.25,191.31,191.28,191.16,211.59,200.12,195.3,5000,238.95,143.45,264.47,260.96,225.43,215.58,325.63,291.38,191.73,350.2,259.94,303.72,115.35,5000,234.01,218.42,5000,5000
148.08,22.03,528.41,5000,13.7,173.18,613.66,57.98,666.2,97.37,7.26,298.33,249.91,26.1,26.88,257.76,179.48,33.85,152.59,28.16,21.78,35.15,34.82,31.88,171.66,254.27,101.68,41.71,13.18,53.74,101.98,45.68,206.17,46.37,9.3,5000,5000
330.96,5000,515.06,5000,206.87,5000,5000,5000,1197.93,192.48,368.66,333.56,219.61,265.99,265.72,262.8,260.21,297.1,5000,266.32,613.37,304.1,291.46,271.18,352.51,371.27,481.47,488.24,5000,545.13,366.2,142.88,5000,328.02,401.97,5000,5000
5000,5000,5000,5000,392.95,5000,5000,5000,2529.27,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,348.92,5000,5000,5000,480.1,5000,5000,5000,5000,577.02,5000,5000
197.5,342.57,324.01,5000,117.56,5000,277.43,231.65,1000.35,143.64,239.56,180.18,174.86,207.38,205.8,243.95,215.05,170.2,5000,157.24,254.95,142.49,141.21,284.68,125.41,119.04,249.44,299.26,440.01,289.72,273.37,132.34,5000,234.73,231.62,5000,5000
5000,5000,5000,5000,372.27,5000,5000,5000,2539.29,496.53,5000,5000,5000,5000,5000,5000,599.25,5000,5000,5000,5000,5000,5000,5000,338.47,299.15,5000,5000,5000,499.55,361.68,308.41,5000,5000,5000,5000,5000
298.01,517.84,371.35,5000,130.97,5000,570.59,181.96,602.33,196.35,388.72,272.84,224.01,242.17,235.79,245.84,214.97,231.24,5000,226.79,205.39,226.82,226.28,196.28,267.34,276.9,216.85,225.03,384.7,194.48,175.62,183.38,287.89,288.27,271.72,5000,5000
419.73,5000,429.29,5000,144.45,5000,5000,238.44,1039.76,218.76,437.31,365.06,310.63,315.5,324.04,309.35,332.75,311.06,5000,268.53,277.28,288.51,278.5,245.76,264.63,259.75,245.36,236.62,408.09,237.6,223.97,227.37,5000,341.82,307.89,5000,5000
394.43,5000,431.97,5000,153.41,5000,495.26,208.23,1005.41,215.31,436.88,331.6,312.73,286.78,292.42,329.21,259.27,312.7,5000,211.89,271.46,236.63,234.07,232.59,243.6,260.77,226.16,233.31,393.03,223.4,173.53,179.22,506.27,377.04,267.76,5000,5000
313.42,498.26,332.6,5000,112.48,5000,382.24,178.28,713.28,193.07,329.96,220.86,227.06,216.51,216.29,220.14,231.62,242.94,5000,195.23,191.09,186.87,185.34,199.76,226.78,220.92,195.32,212.43,256.32,131.65,173.44,157.4,312.63,294.44,206.95,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,342.73,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
421.12,9.48,5000,5000,5000,5000,9.12,5000,106.04,5000,203.32,1.81,5000,5000,5000,5000,159.55,163.09,5000,5000,5000,5000,5000,5000,5000,5000,87.74,288.68,174.08,245.28,5000,141.81,13.74,242.44,543.49,183.67,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
497.19,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,221.79,5000,5000,5000,5000,5000,5000,5000,20.08,5000
358.3,5000,5000,5000,5000,5000,555.39,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,513.79,249.76,171.9,5000,5000,5000,117.05,5000,5000,5000,5000,269.18,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,124.75,5000,246.2,5000,5000,86.77,240.86,2696.01,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,318.01,5000,5000,5000,281.61,276.14,241.38,209.23,5000,203.98,75.48,143.33,275.41,305.68,5000,5000,127.22,5000
